SEASON_ID,SEASON,STAGE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
41996,1996-97 Season,Playoffs,49600078,1610612748,MIA,Miami,0.431,0.389,0.16399999999999998,0.265,0.494,0.28600000000000003,0.142,0.51
41996,1996-97 Season,Playoffs,49600078,1610612741,CHI,Chicago,0.494,0.28600000000000003,0.142,0.449,0.431,0.389,0.16399999999999998,0.34700000000000003
41996,1996-97 Season,Playoffs,49600076,1610612748,MIA,Miami,0.5,0.22399999999999998,0.185,0.289,0.376,0.235,0.14,0.39299999999999996
41996,1996-97 Season,Playoffs,49600076,1610612741,CHI,Chicago,0.376,0.235,0.14,0.35700000000000004,0.5,0.22399999999999998,0.185,0.37799999999999995
41996,1996-97 Season,Playoffs,49600074,1610612748,MIA,Miami,0.418,0.7090000000000001,0.34,0.244,0.455,0.41,0.159,0.311
41996,1996-97 Season,Playoffs,49600074,1610612741,CHI,Chicago,0.455,0.41,0.159,0.289,0.418,0.7090000000000001,0.34,0.293
41996,1996-97 Season,Playoffs,49600072,1610612748,MIA,Miami,0.358,0.243,0.177,0.24,0.39799999999999996,0.5,0.20199999999999999,0.273
41996,1996-97 Season,Playoffs,49600072,1610612741,CHI,Chicago,0.39799999999999996,0.5,0.20199999999999999,0.25,0.358,0.243,0.177,0.24
41996,1996-97 Season,Playoffs,49600070,1610612748,MIA,Miami,0.484,0.469,0.172,0.11599999999999999,0.39899999999999997,0.213,0.124,0.41700000000000004
41996,1996-97 Season,Playoffs,49600070,1610612741,CHI,Chicago,0.39899999999999997,0.213,0.124,0.33299999999999996,0.484,0.469,0.172,0.14
41996,1996-97 Season,Playoffs,49600068,1610612752,NYK,New York,0.5,0.163,0.207,0.205,0.514,0.609,0.16,0.261
41996,1996-97 Season,Playoffs,49600068,1610612748,MIA,Miami,0.514,0.609,0.16,0.196,0.5,0.163,0.207,0.273
41996,1996-97 Season,Playoffs,49600064,1610612752,NYK,New York,0.45,0.263,0.163,0.261,0.527,0.34700000000000003,0.1,0.156
41996,1996-97 Season,Playoffs,49600064,1610612748,MIA,Miami,0.527,0.34700000000000003,0.1,0.111,0.45,0.263,0.163,0.326
41996,1996-97 Season,Playoffs,49600060,1610612752,NYK,New York,0.45,0.35700000000000004,0.21899999999999997,0.14300000000000002,0.486,0.47200000000000003,0.21100000000000002,0.35600000000000004
41996,1996-97 Season,Playoffs,49600060,1610612748,MIA,Miami,0.486,0.47200000000000003,0.21100000000000002,0.267,0.45,0.35700000000000004,0.21899999999999997,0.23800000000000002
41996,1996-97 Season,Playoffs,49600056,1610612752,NYK,New York,0.552,0.313,0.19,0.11800000000000001,0.426,0.47100000000000003,0.226,0.33299999999999996
41996,1996-97 Season,Playoffs,49600056,1610612748,MIA,Miami,0.426,0.47100000000000003,0.226,0.20800000000000002,0.552,0.313,0.19,0.147
41996,1996-97 Season,Playoffs,49600054,1610612752,NYK,New York,0.41,0.418,0.174,0.289,0.431,0.23600000000000002,0.20800000000000002,0.396
41996,1996-97 Season,Playoffs,49600054,1610612748,MIA,Miami,0.431,0.23600000000000002,0.20800000000000002,0.22899999999999998,0.41,0.418,0.174,0.311
41996,1996-97 Season,Playoffs,49600049,1610612752,NYK,New York,0.396,0.39,0.11699999999999999,0.294,0.478,0.44799999999999995,0.233,0.349
41996,1996-97 Season,Playoffs,49600049,1610612748,MIA,Miami,0.478,0.44799999999999995,0.233,0.256,0.396,0.39,0.11699999999999999,0.294
41996,1996-97 Season,Playoffs,49600045,1610612752,NYK,New York,0.397,0.43799999999999994,0.18,0.292,0.401,0.408,0.12300000000000001,0.25
41996,1996-97 Season,Playoffs,49600045,1610612748,MIA,Miami,0.401,0.408,0.12300000000000001,0.196,0.397,0.43799999999999994,0.18,0.292
41996,1996-97 Season,Playoffs,49600036,1610612753,ORL,Orlando,0.46299999999999997,0.418,0.174,0.18600000000000003,0.461,0.312,0.17300000000000001,0.38799999999999996
41996,1996-97 Season,Playoffs,49600036,1610612748,MIA,Miami,0.461,0.312,0.17300000000000001,0.327,0.46299999999999997,0.418,0.174,0.256
41996,1996-97 Season,Playoffs,49600026,1610612753,ORL,Orlando,0.52,0.37799999999999995,0.094,0.214,0.493,0.342,0.132,0.327
41996,1996-97 Season,Playoffs,49600026,1610612748,MIA,Miami,0.493,0.342,0.132,0.306,0.52,0.37799999999999995,0.094,0.262
41996,1996-97 Season,Playoffs,49600019,1610612753,ORL,Orlando,0.452,0.315,0.105,0.14300000000000002,0.413,0.225,0.242,0.491
41996,1996-97 Season,Playoffs,49600019,1610612748,MIA,Miami,0.413,0.225,0.242,0.345,0.452,0.315,0.105,0.19
41996,1996-97 Season,Playoffs,49600012,1610612753,ORL,Orlando,0.508,0.455,0.183,0.2,0.598,0.5,0.147,0.294
41996,1996-97 Season,Playoffs,49600012,1610612748,MIA,Miami,0.598,0.5,0.147,0.147,0.508,0.455,0.183,0.25
41996,1996-97 Season,Playoffs,49600002,1610612753,ORL,Orlando,0.324,0.2,0.156,0.27,0.523,0.115,0.092,0.327
41996,1996-97 Season,Playoffs,49600002,1610612748,MIA,Miami,0.523,0.115,0.092,0.245,0.324,0.2,0.156,0.33299999999999996
21996,1996-97 Season,Regular Season,29601174,1610612753,ORL,Orlando,0.42100000000000004,0.256,0.20199999999999999,0.32,0.532,0.28600000000000003,0.237,0.442
21996,1996-97 Season,Regular Season,29601174,1610612748,MIA,Miami,0.532,0.28600000000000003,0.237,0.37200000000000005,0.42100000000000004,0.256,0.20199999999999999,0.42
21996,1996-97 Season,Regular Season,29601167,1610612751,NJN,New Jersey,0.5,0.297,0.147,0.311,0.39399999999999996,0.163,0.098,0.264
21996,1996-97 Season,Regular Season,29601167,1610612748,MIA,Miami,0.39399999999999996,0.163,0.098,0.226,0.5,0.297,0.147,0.37799999999999995
21996,1996-97 Season,Regular Season,29601155,1610612748,MIA,Miami,0.586,0.44299999999999995,0.147,0.2,0.512,0.17300000000000001,0.18899999999999997,0.341
21996,1996-97 Season,Regular Season,29601155,1610612741,CHI,Chicago,0.512,0.17300000000000001,0.18899999999999997,0.22699999999999998,0.586,0.44299999999999995,0.147,0.25
21996,1996-97 Season,Regular Season,29601139,1610612750,MIN,Minnesota,0.565,0.319,0.212,0.222,0.526,0.145,0.19399999999999998,0.28600000000000003
21996,1996-97 Season,Regular Season,29601139,1610612748,MIA,Miami,0.526,0.145,0.19399999999999998,0.23800000000000002,0.565,0.319,0.212,0.306
21996,1996-97 Season,Regular Season,29601124,1610612752,NYK,New York,0.532,0.5710000000000001,0.24,0.273,0.519,0.275,0.18600000000000003,0.34
21996,1996-97 Season,Regular Season,29601124,1610612748,MIA,Miami,0.519,0.275,0.18600000000000003,0.23399999999999999,0.532,0.5710000000000001,0.24,0.303
21996,1996-97 Season,Regular Season,29601107,1610612748,MIA,Miami,0.552,0.11699999999999999,0.18600000000000003,0.275,0.465,0.324,0.136,0.317
21996,1996-97 Season,Regular Season,29601107,1610612765,DET,Detroit,0.465,0.324,0.136,0.268,0.552,0.11699999999999999,0.18600000000000003,0.4
21996,1996-97 Season,Regular Season,29601092,1610612751,NJN,New Jersey,0.469,0.28800000000000003,0.174,0.396,0.5329999999999999,0.276,0.168,0.35600000000000004
21996,1996-97 Season,Regular Season,29601092,1610612748,MIA,Miami,0.5329999999999999,0.276,0.168,0.35600000000000004,0.469,0.28800000000000003,0.174,0.43799999999999994
21996,1996-97 Season,Regular Season,29601088,1610612748,MIA,Miami,0.47100000000000003,0.529,0.179,0.35700000000000004,0.5,0.386,0.171,0.289
21996,1996-97 Season,Regular Season,29601088,1610612765,DET,Detroit,0.5,0.386,0.171,0.2,0.47100000000000003,0.529,0.179,0.381
21996,1996-97 Season,Regular Season,29601073,1610612761,TOR,Toronto,0.428,0.368,0.14800000000000002,0.163,0.546,0.32899999999999996,0.18899999999999997,0.381
21996,1996-97 Season,Regular Season,29601073,1610612748,MIA,Miami,0.546,0.32899999999999996,0.18899999999999997,0.33299999999999996,0.428,0.368,0.14800000000000002,0.28600000000000003
21996,1996-97 Season,Regular Season,29601059,1610612748,MIA,Miami,0.537,0.34299999999999997,0.193,0.171,0.46399999999999997,0.34299999999999997,0.237,0.395
21996,1996-97 Season,Regular Season,29601059,1610612754,IND,Indiana,0.46399999999999997,0.34299999999999997,0.237,0.302,0.537,0.34299999999999997,0.193,0.28600000000000003
21996,1996-97 Season,Regular Season,29601039,1610612748,MIA,Miami,0.564,0.414,0.209,0.262,0.48200000000000004,0.094,0.14400000000000002,0.28
21996,1996-97 Season,Regular Season,29601039,1610612746,LAC,Los Angeles,0.48200000000000004,0.094,0.14400000000000002,0.22,0.564,0.414,0.209,0.35700000000000004
21996,1996-97 Season,Regular Season,29601031,1610612761,TOR,Toronto,0.494,0.342,0.222,0.311,0.54,0.36,0.174,0.233
21996,1996-97 Season,Regular Season,29601031,1610612748,MIA,Miami,0.54,0.36,0.174,0.14,0.494,0.342,0.222,0.33299999999999996
21996,1996-97 Season,Regular Season,29601018,1610612748,MIA,Miami,0.43200000000000005,0.419,0.19399999999999998,0.354,0.41700000000000004,0.633,0.175,0.171
21996,1996-97 Season,Regular Season,29601018,1610612739,CLE,Cleveland,0.41700000000000004,0.633,0.175,0.146,0.43200000000000005,0.419,0.19399999999999998,0.41700000000000004
21996,1996-97 Season,Regular Season,29601004,1610612758,SAC,Sacramento,0.54,0.365,0.222,0.08800000000000001,0.5,0.37200000000000005,0.17800000000000002,0.38299999999999995
21996,1996-97 Season,Regular Season,29601004,1610612748,MIA,Miami,0.5,0.37200000000000005,0.17800000000000002,0.36200000000000004,0.54,0.365,0.222,0.17600000000000002
21996,1996-97 Season,Regular Season,29600987,1610612750,MIN,Minnesota,0.5,0.43200000000000005,0.142,0.255,0.607,0.5710000000000001,0.11800000000000001,0.15
21996,1996-97 Season,Regular Season,29600987,1610612748,MIA,Miami,0.607,0.5710000000000001,0.11800000000000001,0.125,0.5,0.43200000000000005,0.142,0.38299999999999995
21996,1996-97 Season,Regular Season,29600968,1610612748,MIA,Miami,0.532,0.295,0.126,0.24,0.514,0.37799999999999995,0.147,0.35700000000000004
21996,1996-97 Season,Regular Season,29600968,1610612747,LAL,Los Angeles,0.514,0.37799999999999995,0.147,0.262,0.532,0.295,0.126,0.32
21996,1996-97 Season,Regular Season,29600954,1610612748,MIA,Miami,0.43,0.314,0.095,0.218,0.479,0.465,0.212,0.261
21996,1996-97 Season,Regular Season,29600954,1610612744,GSW,Golden State,0.479,0.465,0.212,0.239,0.43,0.314,0.095,0.273
21996,1996-97 Season,Regular Season,29600930,1610612748,MIA,Miami,0.512,0.284,0.18,0.38299999999999995,0.466,0.26,0.157,0.182
21996,1996-97 Season,Regular Season,29600930,1610612745,HOU,Houston,0.466,0.26,0.157,0.136,0.512,0.284,0.18,0.40399999999999997
21996,1996-97 Season,Regular Season,29600915,1610612763,VAN,Vancouver,0.434,0.303,0.222,0.364,0.526,0.132,0.18100000000000002,0.268
21996,1996-97 Season,Regular Season,29600915,1610612748,MIA,Miami,0.526,0.132,0.18100000000000002,0.195,0.434,0.303,0.222,0.43200000000000005
21996,1996-97 Season,Regular Season,29600891,1610612749,MIL,Milwaukee,0.507,0.276,0.19899999999999998,0.302,0.584,0.299,0.136,0.317
21996,1996-97 Season,Regular Season,29600891,1610612748,MIA,Miami,0.584,0.299,0.136,0.268,0.507,0.276,0.19899999999999998,0.37200000000000005
21996,1996-97 Season,Regular Season,29600879,1610612748,MIA,Miami,0.35,0.233,0.147,0.28600000000000003,0.507,0.319,0.24,0.302
21996,1996-97 Season,Regular Season,29600879,1610612766,CHH,Charlotte,0.507,0.319,0.24,0.27899999999999997,0.35,0.233,0.147,0.381
21996,1996-97 Season,Regular Season,29600862,1610612764,WAS,Washington,0.45,0.389,0.166,0.35100000000000003,0.539,0.395,0.24,0.302
21996,1996-97 Season,Regular Season,29600862,1610612748,MIA,Miami,0.539,0.395,0.24,0.302,0.45,0.389,0.166,0.40399999999999997
21996,1996-97 Season,Regular Season,29600857,1610612764,WAS,Washington,0.519,0.284,0.159,0.255,0.457,0.305,0.125,0.192
21996,1996-97 Season,Regular Season,29600857,1610612748,MIA,Miami,0.457,0.305,0.125,0.17300000000000001,0.519,0.284,0.159,0.298
21996,1996-97 Season,Regular Season,29600842,1610612748,MIA,Miami,0.633,0.2,0.12,0.222,0.596,0.41200000000000003,0.16,0.324
21996,1996-97 Season,Regular Season,29600842,1610612765,DET,Detroit,0.596,0.41200000000000003,0.16,0.324,0.633,0.2,0.12,0.306
21996,1996-97 Season,Regular Season,29600826,1610612759,SAS,San Antonio,0.419,0.382,0.156,0.2,0.5,0.243,0.16,0.262
21996,1996-97 Season,Regular Season,29600826,1610612748,MIA,Miami,0.5,0.243,0.16,0.214,0.419,0.382,0.156,0.244
21996,1996-97 Season,Regular Season,29600812,1610612760,SEA,Seattle,0.5,0.444,0.146,0.233,0.48100000000000004,0.33299999999999996,0.161,0.306
21996,1996-97 Season,Regular Season,29600812,1610612748,MIA,Miami,0.48100000000000004,0.33299999999999996,0.161,0.22399999999999998,0.5,0.444,0.146,0.233
21996,1996-97 Season,Regular Season,29600796,1610612753,ORL,Orlando,0.513,0.44,0.166,0.311,0.473,0.257,0.23,0.326
21996,1996-97 Season,Regular Season,29600796,1610612748,MIA,Miami,0.473,0.257,0.23,0.27899999999999997,0.513,0.44,0.166,0.4
21996,1996-97 Season,Regular Season,29600775,1610612748,MIA,Miami,0.47,0.23800000000000002,0.142,0.26899999999999996,0.48100000000000004,0.215,0.184,0.292
21996,1996-97 Season,Regular Season,29600775,1610612743,DEN,Denver,0.48100000000000004,0.215,0.184,0.22899999999999998,0.47,0.23800000000000002,0.142,0.308
21996,1996-97 Season,Regular Season,29600760,1610612757,POR,Portland,0.5479999999999999,0.361,0.114,0.244,0.494,0.584,0.125,0.3
21996,1996-97 Season,Regular Season,29600760,1610612748,MIA,Miami,0.494,0.584,0.125,0.26,0.5479999999999999,0.361,0.114,0.267
21996,1996-97 Season,Regular Season,29600751,1610612751,NJN,New Jersey,0.391,0.177,0.099,0.355,0.474,0.308,0.177,0.37
21996,1996-97 Season,Regular Season,29600751,1610612748,MIA,Miami,0.474,0.308,0.177,0.304,0.391,0.177,0.099,0.371
21996,1996-97 Season,Regular Season,29600738,1610612755,PHI,Philadelphia,0.32299999999999995,0.537,0.111,0.217,0.517,0.253,0.102,0.239
21996,1996-97 Season,Regular Season,29600738,1610612748,MIA,Miami,0.517,0.253,0.102,0.196,0.32299999999999995,0.537,0.111,0.28300000000000003
21996,1996-97 Season,Regular Season,29600717,1610612755,PHI,Philadelphia,0.462,0.474,0.18899999999999997,0.354,0.621,0.187,0.161,0.46799999999999997
21996,1996-97 Season,Regular Season,29600717,1610612748,MIA,Miami,0.621,0.187,0.161,0.319,0.462,0.474,0.18899999999999997,0.41700000000000004
21996,1996-97 Season,Regular Season,29600702,1610612748,MIA,Miami,0.563,0.47200000000000003,0.198,0.146,0.43200000000000005,0.33299999999999996,0.255,0.353
21996,1996-97 Season,Regular Season,29600702,1610612754,IND,Indiana,0.43200000000000005,0.33299999999999996,0.255,0.275,0.563,0.47200000000000003,0.198,0.146
21996,1996-97 Season,Regular Season,29600684,1610612748,MIA,Miami,0.573,0.413,0.171,0.25,0.48100000000000004,0.29100000000000004,0.135,0.271
21996,1996-97 Season,Regular Season,29600684,1610612765,DET,Detroit,0.48100000000000004,0.29100000000000004,0.135,0.25,0.573,0.413,0.171,0.318
21996,1996-97 Season,Regular Season,29600678,1610612749,MIL,Milwaukee,0.414,0.513,0.128,0.353,0.556,0.35200000000000004,0.184,0.37799999999999995
21996,1996-97 Season,Regular Season,29600678,1610612748,MIA,Miami,0.556,0.35200000000000004,0.184,0.297,0.414,0.513,0.128,0.431
21996,1996-97 Season,Regular Season,29600668,1610612748,MIA,Miami,0.66,0.444,0.21600000000000003,0.294,0.517,0.43,0.132,0.41200000000000003
21996,1996-97 Season,Regular Season,29600668,1610612738,BOS,Boston,0.517,0.43,0.132,0.33299999999999996,0.66,0.444,0.21600000000000003,0.382
21996,1996-97 Season,Regular Season,29600649,1610612748,MIA,Miami,0.46799999999999997,0.5,0.151,0.2,0.455,0.13,0.154,0.28300000000000003
21996,1996-97 Season,Regular Season,29600649,1610612739,CLE,Cleveland,0.455,0.13,0.154,0.217,0.46799999999999997,0.5,0.151,0.2
21996,1996-97 Season,Regular Season,29600641,1610612748,MIA,Miami,0.409,0.318,0.19,0.163,0.375,0.16699999999999998,0.221,0.319
21996,1996-97 Season,Regular Season,29600641,1610612739,CLE,Cleveland,0.375,0.16699999999999998,0.221,0.298,0.409,0.318,0.19,0.256
21996,1996-97 Season,Regular Season,29600619,1610612748,MIA,Miami,0.6,0.20199999999999999,0.214,0.284,0.395,0.465,0.23399999999999999,0.32299999999999995
21996,1996-97 Season,Regular Season,29600619,1610612738,BOS,Boston,0.392,0.45899999999999996,0.23399999999999999,0.327,0.603,0.205,0.213,0.359
21996,1996-97 Season,Regular Season,29600604,1610612756,PHX,Phoenix,0.568,0.284,0.18899999999999997,0.154,0.7170000000000001,0.25,0.138,0.1
21996,1996-97 Season,Regular Season,29600604,1610612748,MIA,Miami,0.7170000000000001,0.25,0.138,0.1,0.568,0.284,0.18899999999999997,0.205
21996,1996-97 Season,Regular Season,29600601,1610612752,NYK,New York,0.513,0.244,0.195,0.28600000000000003,0.48100000000000004,0.253,0.177,0.327
21996,1996-97 Season,Regular Season,29600601,1610612748,MIA,Miami,0.48100000000000004,0.253,0.177,0.184,0.513,0.244,0.195,0.31
21996,1996-97 Season,Regular Season,29600576,1610612761,TOR,Toronto,0.409,0.39,0.14300000000000002,0.245,0.5,0.47200000000000003,0.19399999999999998,0.415
21996,1996-97 Season,Regular Season,29600576,1610612748,MIA,Miami,0.5,0.47200000000000003,0.19399999999999998,0.293,0.409,0.39,0.14300000000000002,0.28600000000000003
21996,1996-97 Season,Regular Season,29600562,1610612748,MIA,Miami,0.5329999999999999,0.263,0.106,0.205,0.5,0.5539999999999999,0.145,0.31
21996,1996-97 Season,Regular Season,29600562,1610612737,ATL,Atlanta,0.5,0.5539999999999999,0.145,0.23800000000000002,0.5329999999999999,0.263,0.106,0.25
21996,1996-97 Season,Regular Season,29600546,1610612753,ORL,Orlando,0.5670000000000001,0.24,0.146,0.175,0.565,0.261,0.23600000000000002,0.214
21996,1996-97 Season,Regular Season,29600546,1610612748,MIA,Miami,0.565,0.261,0.23600000000000002,0.214,0.5670000000000001,0.24,0.146,0.25
21996,1996-97 Season,Regular Season,29600531,1610612764,WAS,Washington,0.519,0.165,0.23,0.268,0.524,0.293,0.147,0.33299999999999996
21996,1996-97 Season,Regular Season,29600531,1610612748,MIA,Miami,0.524,0.293,0.147,0.244,0.519,0.165,0.23,0.293
21996,1996-97 Season,Regular Season,29600524,1610612748,MIA,Miami,0.513,0.35,0.19699999999999998,0.244,0.392,0.506,0.14300000000000002,0.196
21996,1996-97 Season,Regular Season,29600524,1610612738,BOS,Boston,0.392,0.506,0.14300000000000002,0.13699999999999998,0.513,0.35,0.19699999999999998,0.289
21996,1996-97 Season,Regular Season,29600504,1610612764,WAS,Washington,0.488,0.293,0.151,0.163,0.488,0.321,0.17300000000000001,0.33299999999999996
21996,1996-97 Season,Regular Season,29600504,1610612748,MIA,Miami,0.488,0.321,0.17300000000000001,0.22899999999999998,0.488,0.293,0.151,0.265
21996,1996-97 Season,Regular Season,29600488,1610612748,MIA,Miami,0.42100000000000004,0.402,0.14400000000000002,0.213,0.441,0.4,0.14400000000000002,0.317
21996,1996-97 Season,Regular Season,29600488,1610612747,LAL,Los Angeles,0.441,0.4,0.14400000000000002,0.28300000000000003,0.42100000000000004,0.402,0.14400000000000002,0.311
21996,1996-97 Season,Regular Season,29600476,1610612757,POR,Portland,0.41,0.282,0.192,0.235,0.436,0.486,0.187,0.327
21996,1996-97 Season,Regular Season,29600476,1610612748,MIA,Miami,0.436,0.486,0.187,0.22399999999999998,0.41,0.282,0.192,0.392
21996,1996-97 Season,Regular Season,29600467,1610612760,SEA,Seattle,0.41700000000000004,0.48700000000000004,0.127,0.222,0.469,0.508,0.24600000000000002,0.37200000000000005
21996,1996-97 Season,Regular Season,29600467,1610612748,MIA,Miami,0.469,0.508,0.24600000000000002,0.27899999999999997,0.41700000000000004,0.48700000000000004,0.127,0.35200000000000004
21996,1996-97 Season,Regular Season,29600449,1610612762,UTA,Utah,0.462,0.5539999999999999,0.156,0.11599999999999999,0.45299999999999996,0.267,0.198,0.292
21996,1996-97 Season,Regular Season,29600449,1610612748,MIA,Miami,0.45299999999999996,0.267,0.198,0.22899999999999998,0.462,0.5539999999999999,0.156,0.14
21996,1996-97 Season,Regular Season,29600426,1610612751,NJN,New Jersey,0.426,0.08900000000000001,0.17,0.42200000000000004,0.529,0.5710000000000001,0.11900000000000001,0.233
21996,1996-97 Season,Regular Season,29600426,1610612748,MIA,Miami,0.529,0.5710000000000001,0.11900000000000001,0.14,0.426,0.08900000000000001,0.17,0.43799999999999994
21996,1996-97 Season,Regular Season,29600411,1610612749,MIL,Milwaukee,0.565,0.11699999999999999,0.154,0.10800000000000001,0.48700000000000004,0.48,0.09300000000000001,0.275
21996,1996-97 Season,Regular Season,29600411,1610612748,MIA,Miami,0.48700000000000004,0.48,0.09300000000000001,0.255,0.565,0.11699999999999999,0.154,0.243
21996,1996-97 Season,Regular Season,29600396,1610612748,MIA,Miami,0.565,0.299,0.136,0.239,0.45299999999999996,0.188,0.154,0.345
21996,1996-97 Season,Regular Season,29600396,1610612766,CHH,Charlotte,0.45299999999999996,0.188,0.154,0.273,0.565,0.299,0.136,0.326
21996,1996-97 Season,Regular Season,29600383,1610612753,ORL,Orlando,0.418,0.19,0.16699999999999998,0.314,0.5529999999999999,0.184,0.17600000000000002,0.395
21996,1996-97 Season,Regular Season,29600383,1610612748,MIA,Miami,0.5529999999999999,0.184,0.17600000000000002,0.316,0.418,0.19,0.16699999999999998,0.33299999999999996
21996,1996-97 Season,Regular Season,29600377,1610612759,SAS,San Antonio,0.461,0.406,0.19899999999999998,0.289,0.486,0.35100000000000003,0.17,0.442
21996,1996-97 Season,Regular Season,29600377,1610612748,MIA,Miami,0.486,0.35100000000000003,0.17,0.395,0.461,0.406,0.19899999999999998,0.316
21996,1996-97 Season,Regular Season,29600363,1610612748,MIA,Miami,0.474,0.20800000000000002,0.188,0.313,0.35200000000000004,0.38,0.191,0.29100000000000004
21996,1996-97 Season,Regular Season,29600363,1610612745,HOU,Houston,0.35200000000000004,0.38,0.191,0.273,0.474,0.20800000000000002,0.188,0.396
21996,1996-97 Season,Regular Season,29600342,1610612762,UTA,Utah,0.46399999999999997,0.58,0.21100000000000002,0.182,0.413,0.29100000000000004,0.17600000000000002,0.28600000000000003
21996,1996-97 Season,Regular Season,29600342,1610612748,MIA,Miami,0.413,0.29100000000000004,0.17600000000000002,0.23199999999999998,0.46399999999999997,0.58,0.21100000000000002,0.22699999999999998
21996,1996-97 Season,Regular Season,29600329,1610612748,MIA,Miami,0.48100000000000004,0.198,0.217,0.32,0.5539999999999999,0.392,0.196,0.364
21996,1996-97 Season,Regular Season,29600329,1610612754,IND,Indiana,0.5539999999999999,0.392,0.196,0.295,0.48100000000000004,0.198,0.217,0.42
21996,1996-97 Season,Regular Season,29600309,1610612761,TOR,Toronto,0.461,0.247,0.16399999999999998,0.318,0.435,0.551,0.203,0.413
21996,1996-97 Season,Regular Season,29600309,1610612748,MIA,Miami,0.435,0.551,0.203,0.326,0.461,0.247,0.16399999999999998,0.364
21996,1996-97 Season,Regular Season,29600288,1610612755,PHI,Philadelphia,0.41100000000000003,0.37,0.22,0.28600000000000003,0.43,0.316,0.17,0.308
21996,1996-97 Season,Regular Season,29600288,1610612748,MIA,Miami,0.43,0.316,0.17,0.231,0.41100000000000003,0.37,0.22,0.306
21996,1996-97 Season,Regular Season,29600278,1610612748,MIA,Miami,0.42200000000000004,0.42200000000000004,0.179,0.163,0.415,0.282,0.17300000000000001,0.391
21996,1996-97 Season,Regular Season,29600278,1610612739,CLE,Cleveland,0.415,0.282,0.17300000000000001,0.28300000000000003,0.42200000000000004,0.42200000000000004,0.179,0.302
21996,1996-97 Season,Regular Season,29600261,1610612748,MIA,Miami,0.41100000000000003,0.29100000000000004,0.1,0.327,0.449,0.139,0.138,0.354
21996,1996-97 Season,Regular Season,29600261,1610612741,CHI,Chicago,0.449,0.139,0.138,0.313,0.41100000000000003,0.29100000000000004,0.1,0.385
21996,1996-97 Season,Regular Season,29600249,1610612752,NYK,New York,0.5379999999999999,0.359,0.152,0.255,0.433,0.5820000000000001,0.179,0.261
21996,1996-97 Season,Regular Season,29600249,1610612748,MIA,Miami,0.433,0.5820000000000001,0.179,0.239,0.5379999999999999,0.359,0.152,0.34
21996,1996-97 Season,Regular Season,29600236,1610612748,MIA,Miami,0.604,0.25,0.198,0.184,0.449,0.179,0.22399999999999998,0.36200000000000004
21996,1996-97 Season,Regular Season,29600236,1610612742,DAL,Dallas,0.449,0.179,0.22399999999999998,0.319,0.604,0.25,0.198,0.289
21996,1996-97 Season,Regular Season,29600225,1610612752,NYK,New York,0.392,0.228,0.15,0.25,0.5539999999999999,0.49200000000000005,0.264,0.5
21996,1996-97 Season,Regular Season,29600225,1610612748,MIA,Miami,0.5539999999999999,0.49200000000000005,0.264,0.395,0.392,0.228,0.15,0.327
21996,1996-97 Season,Regular Season,29600212,1610612748,MIA,Miami,0.46399999999999997,0.261,0.21899999999999997,0.214,0.379,0.161,0.10400000000000001,0.316
21996,1996-97 Season,Regular Season,29600212,1610612738,BOS,Boston,0.379,0.161,0.10400000000000001,0.281,0.46399999999999997,0.261,0.21899999999999997,0.28600000000000003
21996,1996-97 Season,Regular Season,29600196,1610612748,MIA,Miami,0.608,0.17600000000000002,0.198,0.297,0.42200000000000004,0.247,0.19699999999999998,0.313
21996,1996-97 Season,Regular Season,29600196,1610612746,LAC,Los Angeles,0.42200000000000004,0.247,0.19699999999999998,0.25,0.608,0.17600000000000002,0.198,0.324
21996,1996-97 Season,Regular Season,29600186,1610612748,MIA,Miami,0.5870000000000001,0.307,0.17600000000000002,0.25,0.401,0.17600000000000002,0.154,0.42100000000000004
21996,1996-97 Season,Regular Season,29600186,1610612744,GSW,Golden State,0.401,0.17600000000000002,0.154,0.368,0.5870000000000001,0.307,0.17600000000000002,0.325
21996,1996-97 Season,Regular Season,29600172,1610612756,PHX,Phoenix,0.368,0.5589999999999999,0.151,0.128,0.456,0.23800000000000002,0.22,0.373
21996,1996-97 Season,Regular Season,29600172,1610612748,MIA,Miami,0.456,0.23800000000000002,0.22,0.275,0.368,0.5589999999999999,0.151,0.255
21996,1996-97 Season,Regular Season,29600158,1610612758,SAC,Sacramento,0.485,0.331,0.126,0.188,0.469,0.461,0.196,0.395
21996,1996-97 Season,Regular Season,29600158,1610612748,MIA,Miami,0.47600000000000003,0.46399999999999997,0.192,0.321,0.478,0.322,0.12300000000000001,0.29100000000000004
21996,1996-97 Season,Regular Season,29600145,1610612763,VAN,Vancouver,0.444,0.387,0.24600000000000002,0.125,0.494,0.308,0.212,0.48100000000000004
21996,1996-97 Season,Regular Season,29600145,1610612748,MIA,Miami,0.494,0.308,0.212,0.34600000000000003,0.444,0.387,0.24600000000000002,0.225
21996,1996-97 Season,Regular Season,29600135,1610612748,MIA,Miami,0.604,0.389,0.162,0.179,0.451,0.389,0.26,0.409
21996,1996-97 Season,Regular Season,29600135,1610612743,DEN,Denver,0.451,0.389,0.26,0.364,0.604,0.389,0.162,0.205
